nohup: ignoring input
Parameter Count: 40483149
Training with 22232 image pairs
/home/zexin/anaconda3/envs/raft/lib/python3.7/site-packages/torch/optim/lr_scheduler.py:123: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  "https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate", UserWarning)
[ 19200,  0.0002211]     0.7483,     0.9007,     0.9284,     2.9037, 
[ 19300,  0.0002209]     0.7618,     0.9096,     0.9363,     2.4129, 
[ 19400,  0.0002206]     0.7605,     0.9043,     0.9310,     2.8802, 
[ 19500,  0.0002204]     0.7506,     0.9056,     0.9325,     2.7444, 
[ 19600,  0.0002202]     0.7558,     0.9063,     0.9330,     2.8133, 
[ 19700,  0.0002200]     0.7516,     0.9033,     0.9301,     2.8980, 
[ 19800,  0.0002198]     0.7678,     0.9087,     0.9328,     2.8592, 
[ 19900,  0.0002196]     0.7525,     0.9048,     0.9315,     2.7551, 
[ 20000,  0.0002193]     0.7368,     0.9010,     0.9301,     2.8061, 
Validation Chairs EPE: 1.700798
[ 20100,  0.0002191]     0.7538,     0.9040,     0.9301,     2.8732, 
[ 20200,  0.0002189]     0.7567,     0.9096,     0.9355,     2.8254, 
[ 20300,  0.0002187]     0.7584,     0.9053,     0.9318,     2.8367, 
[ 20400,  0.0002185]     0.7608,     0.9071,     0.9325,     2.8460, 
[ 20500,  0.0002182]     0.7731,     0.9104,     0.9364,     2.3437, 
[ 20600,  0.0002180]     0.7680,     0.9109,     0.9360,     2.9934, 
[ 20700,  0.0002178]     0.7657,     0.9071,     0.9334,     2.7355, 
[ 20800,  0.0002176]     0.7629,     0.9098,     0.9355,     2.8307, 
[ 20900,  0.0002174]     0.7547,     0.9030,     0.9293,     3.2013, 
[ 21000,  0.0002171]     0.7691,     0.9104,     0.9359,     2.8339, 
[ 21100,  0.0002169]     0.7724,     0.9089,     0.9338,     2.7737, 
[ 21200,  0.0002167]     0.7777,     0.9176,     0.9407,     2.5418, 
[ 21300,  0.0002165]     0.7733,     0.9119,     0.9364,     2.7163, 
[ 21400,  0.0002163]     0.7739,     0.9144,     0.9385,     2.6000, 
[ 21500,  0.0002160]     0.7699,     0.9106,     0.9355,     2.4983, 
[ 21600,  0.0002158]     0.7700,     0.9097,     0.9347,     2.6562, 
[ 21700,  0.0002156]     0.7785,     0.9142,     0.9379,     2.4824, 
[ 21800,  0.0002154]     0.7703,     0.9105,     0.9360,     2.5718, 
[ 21900,  0.0002152]     0.7699,     0.9096,     0.9336,     2.9759, 
[ 22000,  0.0002150]     0.7706,     0.9139,     0.9390,     2.4220, 
[ 22100,  0.0002147]     0.7785,     0.9137,     0.9375,     2.5659, 
[ 22200,  0.0002145]     0.7850,     0.9220,     0.9450,     2.1971, 
[ 22300,  0.0002143]     0.7686,     0.9093,     0.9346,     2.8609, 
[ 22400,  0.0002141]     0.7778,     0.9164,     0.9395,     2.5756, 
[ 22500,  0.0002139]     0.7713,     0.9116,     0.9357,     2.7746, 
[ 22600,  0.0002136]     0.7642,     0.9083,     0.9335,     2.6028, 
[ 22700,  0.0002134]     0.7753,     0.9128,     0.9358,     3.0280, 
[ 22800,  0.0002132]     0.7695,     0.9118,     0.9365,     2.7384, 
[ 22900,  0.0002130]     0.7736,     0.9100,     0.9341,     2.7715, 
[ 23000,  0.0002128]     0.7629,     0.9037,     0.9298,     2.8076, 
[ 23100,  0.0002125]     0.7730,     0.9110,     0.9363,     2.5458, 
[ 23200,  0.0002123]     0.7888,     0.9201,     0.9437,     2.1538, 
[ 23300,  0.0002121]     0.7699,     0.9095,     0.9347,     2.6136, 
[ 23400,  0.0002119]     0.7833,     0.9153,     0.9392,     2.5729, 
[ 23500,  0.0002117]     0.7831,     0.9179,     0.9409,     2.5054, 
[ 23600,  0.0002114]     0.7801,     0.9128,     0.9366,     2.9187, 
[ 23700,  0.0002112]     0.7792,     0.9158,     0.9392,     2.4147, 
[ 23800,  0.0002110]     0.7795,     0.9159,     0.9399,     2.2280, 
[ 23900,  0.0002108]     0.7755,     0.9145,     0.9384,     2.8612, 
[ 24000,  0.0002106]     0.7683,     0.9119,     0.9369,     2.3786, 
[ 24100,  0.0002104]     0.7757,     0.9122,     0.9370,     2.4901, 
[ 24200,  0.0002101]     0.7772,     0.9168,     0.9404,     2.4814, 
[ 24300,  0.0002099]     0.7763,     0.9166,     0.9397,     2.6089, 
[ 24400,  0.0002097]     0.7765,     0.9173,     0.9401,     2.5971, 
[ 24500,  0.0002095]     0.7794,     0.9178,     0.9413,     2.2305, 
[ 24600,  0.0002093]     0.7857,     0.9171,     0.9401,     2.3556, 
[ 24700,  0.0002090]     0.7953,     0.9225,     0.9436,     2.4189, 
[ 24800,  0.0002088]     0.7814,     0.9153,     0.9387,     2.5205, 
[ 24900,  0.0002086]     0.7839,     0.9171,     0.9405,     2.3982, 
[ 25000,  0.0002084]     0.7839,     0.9153,     0.9386,     2.3427, 
Validation Chairs EPE: 1.505514
[ 25100,  0.0002082]     0.7712,     0.9091,     0.9333,     3.0887, 
[ 25200,  0.0002079]     0.7795,     0.9139,     0.9372,     2.4736, 
[ 25300,  0.0002077]     0.7809,     0.9167,     0.9407,     2.2888, 
[ 25400,  0.0002075]     0.7851,     0.9160,     0.9391,     2.6372, 
[ 25500,  0.0002073]     0.7878,     0.9168,     0.9395,     2.5590, 
[ 25600,  0.0002071]     0.7826,     0.9177,     0.9404,     2.3068, 
[ 25700,  0.0002068]     0.7794,     0.9148,     0.9381,     2.5749, 
[ 25800,  0.0002066]     0.7780,     0.9134,     0.9363,     2.9318, 
[ 25900,  0.0002064]     0.7794,     0.9150,     0.9395,     2.6180, 
[ 26000,  0.0002062]     0.7791,     0.9146,     0.9388,     2.4470, 
[ 26100,  0.0002060]     0.7857,     0.9154,     0.9387,     2.5378, 
[ 26200,  0.0002057]     0.7816,     0.9168,     0.9395,     2.5166, 
[ 26300,  0.0002055]     0.7857,     0.9182,     0.9415,     2.4254, 
[ 26400,  0.0002053]     0.7810,     0.9169,     0.9398,     2.2944, 
[ 26500,  0.0002051]     0.7807,     0.9167,     0.9408,     2.2902, 
[ 26600,  0.0002049]     0.7910,     0.9242,     0.9468,     1.9576, 
[ 26700,  0.0002047]     0.7796,     0.9158,     0.9392,     2.3932, 
[ 26800,  0.0002044]     0.7876,     0.9204,     0.9428,     2.2050, 
[ 26900,  0.0002042]     0.7844,     0.9168,     0.9393,     2.5884, 
[ 27000,  0.0002040]     0.7846,     0.9159,     0.9391,     2.6391, 
[ 27100,  0.0002038]     0.7830,     0.9182,     0.9412,     2.3868, 
[ 27200,  0.0002036]     0.7827,     0.9164,     0.9398,     2.6019, 
[ 27300,  0.0002033]     0.7875,     0.9213,     0.9432,     2.2391, 
[ 27400,  0.0002031]     0.7885,     0.9213,     0.9435,     2.4377, 
[ 27500,  0.0002029]     0.7930,     0.9229,     0.9436,     2.3297, 
[ 27600,  0.0002027]     0.7901,     0.9185,     0.9402,     2.6669, 
[ 27700,  0.0002025]     0.7808,     0.9143,     0.9366,     2.9089, 
[ 27800,  0.0002022]     0.7812,     0.9183,     0.9412,     2.4908, 
[ 27900,  0.0002020]     0.7889,     0.9233,     0.9441,     2.4362, 
[ 28000,  0.0002018]     0.7814,     0.9188,     0.9416,     2.6463, 
[ 28100,  0.0002016]     0.7866,     0.9202,     0.9425,     2.3383, 
[ 28200,  0.0002014]     0.7880,     0.9171,     0.9389,     2.4505, 
[ 28300,  0.0002011]     0.7804,     0.9165,     0.9393,     2.4678, 
[ 28400,  0.0002009]     0.7937,     0.9226,     0.9443,     2.2557, 
[ 28500,  0.0002007]     0.7877,     0.9174,     0.9402,     2.4082, 
[ 28600,  0.0002005]     0.7835,     0.9151,     0.9388,     2.5589, 
[ 28700,  0.0002003]     0.7929,     0.9214,     0.9433,     2.4225, 
[ 28800,  0.0002001]     0.7983,     0.9238,     0.9456,     2.1629, 
[ 28900,  0.0001998]     0.7887,     0.9207,     0.9431,     2.5211, 
[ 29000,  0.0001996]     0.7826,     0.9163,     0.9395,     2.6263, 
[ 29100,  0.0001994]     0.7833,     0.9180,     0.9405,     2.5843, 
[ 29200,  0.0001992]     0.7894,     0.9243,     0.9450,     2.2926, 
[ 29300,  0.0001990]     0.7790,     0.9171,     0.9401,     2.4749, 
[ 29400,  0.0001987]     0.7917,     0.9213,     0.9431,     2.2779, 
[ 29500,  0.0001985]     0.7799,     0.9140,     0.9359,     2.8699, 
[ 29600,  0.0001983]     0.7933,     0.9242,     0.9458,     2.0522, 
[ 29700,  0.0001981]     0.7979,     0.9263,     0.9467,     2.2989, 
[ 29800,  0.0001979]     0.8071,     0.9272,     0.9470,     2.2860, 
[ 29900,  0.0001976]     0.8006,     0.9241,     0.9445,     2.3014, 
[ 30000,  0.0001974]     0.7837,     0.9162,     0.9396,     2.5534, 
Validation Chairs EPE: 1.414433
[ 30100,  0.0001972]     0.7829,     0.9172,     0.9397,     2.8499, 
[ 30200,  0.0001970]     0.7941,     0.9210,     0.9426,     2.2584, 
[ 30300,  0.0001968]     0.7962,     0.9227,     0.9434,     2.3371, 
[ 30400,  0.0001965]     0.7968,     0.9241,     0.9453,     2.0953, 
[ 30500,  0.0001963]     0.7934,     0.9247,     0.9467,     2.2235, 
[ 30600,  0.0001961]     0.7938,     0.9234,     0.9451,     2.1794, 
[ 30700,  0.0001959]     0.7933,     0.9228,     0.9448,     2.2015, 
[ 30800,  0.0001957]     0.7933,     0.9203,     0.9418,     2.4838, 
[ 30900,  0.0001955]     0.7929,     0.9215,     0.9432,     2.8328, 
[ 31000,  0.0001952]     0.7867,     0.9200,     0.9416,     2.5234, 
[ 31100,  0.0001950]     0.7835,     0.9188,     0.9412,     2.5270, 
[ 31200,  0.0001948]     0.7816,     0.9175,     0.9393,     2.5290, 
[ 31300,  0.0001946]     0.8021,     0.9232,     0.9437,     2.3637, 
[ 31400,  0.0001944]     0.7926,     0.9210,     0.9417,     2.4961, 
[ 31500,  0.0001941]     0.7962,     0.9248,     0.9457,     2.2187, 
[ 31600,  0.0001939]     0.8068,     0.9287,     0.9485,     2.0619, 
[ 31700,  0.0001937]     0.8014,     0.9268,     0.9472,     2.1949, 
[ 31800,  0.0001935]     0.7919,     0.9249,     0.9450,     2.6395, 
[ 31900,  0.0001933]     0.7975,     0.9249,     0.9463,     2.2057, 
[ 32000,  0.0001930]     0.7974,     0.9232,     0.9449,     2.1900, 
[ 32100,  0.0001928]     0.7870,     0.9201,     0.9416,     2.6090, 
[ 32200,  0.0001926]     0.7996,     0.9256,     0.9463,     2.7294, 
[ 32300,  0.0001924]     0.7990,     0.9269,     0.9473,     2.4077, 
[ 32400,  0.0001922]     0.8036,     0.9258,     0.9467,     2.1738, 
[ 32500,  0.0001919]     0.7800,     0.9175,     0.9398,     2.3912, 
[ 32600,  0.0001917]     0.7978,     0.9278,     0.9489,     2.2116, 
[ 32700,  0.0001915]     0.8039,     0.9298,     0.9492,     2.1049, 
[ 32800,  0.0001913]     0.8022,     0.9238,     0.9443,     2.2637, 
[ 32900,  0.0001911]     0.7937,     0.9206,     0.9430,     2.4404, 
[ 33000,  0.0001908]     0.7996,     0.9251,     0.9469,     2.0877, 
[ 33100,  0.0001906]     0.8057,     0.9258,     0.9457,     2.2259, 
[ 33200,  0.0001904]     0.7916,     0.9247,     0.9470,     2.2498, 
[ 33300,  0.0001902]     0.7895,     0.9195,     0.9407,     2.6542, 
[ 33400,  0.0001900]     0.8012,     0.9264,     0.9477,     2.1687, 
[ 33500,  0.0001898]     0.7976,     0.9244,     0.9454,     2.4280, 
[ 33600,  0.0001895]     0.8003,     0.9244,     0.9454,     2.2227, 
[ 33700,  0.0001893]     0.7953,     0.9270,     0.9480,     2.0211, 
